date,close,high,low,open,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
2019-01-02,37.667179107666016,39.712501525878906,38.557498931884766,38.72249984741211,148158800,AAPL,2,0.0,41.09724810268925,30.48517606112911,0.0,-66.66666666666667,100.0,37.667179107666016,37.667179107666016,0.0
2019-01-02,314.6451416015625,323.95001220703125,313.7099914550781,316.19000244140625,3292200,BA,2,0.0,41.09724810268925,30.48517606112911,0.0,-66.66666666666667,100.0,314.6451416015625,314.6451416015625,0.0
2019-01-02,37.51521682739258,39.2021369934082,35.511962890625,35.751583099365234,26991297,GE,2,0.0,41.09724810268925,30.48517606112911,0.0,-66.66666666666667,100.0,37.51521682739258,37.51521682739258,0.0
2019-01-02,82.40863037109375,99.77999877929688,95.94000244140625,95.94999694824219,15670900,JPM,2,0.0,41.09724810268925,30.48517606112911,0.0,-66.66666666666667,100.0,82.40863037109375,82.40863037109375,0.0
2019-01-02,95.11981964111328,101.75,98.94000244140625,99.55000305175781,35329300,MSFT,2,0.0,41.09724810268925,30.48517606112911,0.0,-66.66666666666667,100.0,95.11981964111328,95.11981964111328,0.0
2019-01-02,13.745192527770996,22.34894371032715,21.374622344970703,21.525680541992188,52025256,T,2,0.0,41.09724810268925,30.48517606112911,0.0,-66.66666666666667,100.0,13.745192527770996,13.745192527770996,0.0
2019-01-03,33.915245056152344,36.43000030517578,35.5,35.994998931884766,365248800,AAPL,3,-0.08417800756601679,41.09724810268925,30.48517606112911,0.0,-66.66666666666667,100.0,35.79121208190918,35.79121208190918,0.0
2019-01-03,302.1005554199219,319.739990234375,309.3999938964844,319.489990234375,5705600,BA,3,-0.28144904894696765,326.1135724231765,290.6321245983079,0.0,-66.66666666666613,100.0,308.3728485107422,308.3728485107422,0.0
2019-01-03,37.561805725097656,39.29798889160156,37.28516387939453,38.43534851074219,25654795,GE,3,0.001045263730560464,37.60439792723565,37.47262462525458,100.0,66.66666666666667,100.0,37.53851127624512,37.53851127624512,0.0
2019-01-03,81.23744201660156,98.88999938964844,96.69000244140625,98.63999938964844,16286400,JPM,3,-0.026276661799499834,83.47934664886394,80.16672573883137,0.0,-66.66666666666667,100.0,81.82303619384766,81.82303619384766,0.0
2019-01-03,91.62055206298828,100.19000244140625,97.19999694824219,100.0999984741211,42579100,MSFT,3,-0.078509208483581,98.31889751940761,88.42147418469395,0.0,-66.66666666666667,100.0,93.37018585205078,93.37018585205078,0.0
2019-01-03,13.763805389404297,22.515106201171875,22.061933517456055,22.29607391357422,49787166,T,3,0.000417596254591146,13.780821519944034,13.728176397231259,100.0,66.6666666666675,100.0,13.754498958587646,13.754498958587646,0.0
2019-01-04,35.363075256347656,37.13750076293945,35.95000076293945,36.13249969482422,234428400,AAPL,4,-0.06236236199097078,39.4328637755782,31.864135837865813,28.53036163740552,-27.768359595738715,60.339027994294646,35.64849980672201,35.64849980672201,0.0
2019-01-04,317.8226013183594,328.44000244140625,316.0799865722656,316.69000244140625,4448800,BA,4,0.1289177502643497,328.1489627108809,294.8965695156816,56.45567135416208,78.86166876389777,36.664302726963726,311.52276611328125,311.52276611328125,0.0
2019-01-04,38.354068756103516,39.585533142089844,38.243648529052734,39.25006103515625,25056937,GE,4,0.025899902648873763,38.7532401467197,36.8674873923428,100.0,99.99999999999946,100.0,37.81036376953125,37.81036376953125,0.0
2019-01-04,84.23230743408203,100.93000030517578,98.27999877929688,99.11000061035156,16935200,JPM,4,0.0593889146890092,85.64459189727965,79.60766131723857,72.5673647159738,100.0,100.0,82.62612660725911,82.62612660725911,0.0
2019-01-04,95.88176727294922,102.51000213623047,98.93000030517578,99.72000122070312,44060600,MSFT,4,0.032103714031038066,98.75222236568857,89.66253695234528,55.747044828851394,65.00892171010022,17.53538565332705,94.20737965901692,94.20737965901692,0.0
2019-01-04,14.117437362670898,22.945619583129883,22.575529098510742,22.628398895263672,55703858,T,4,0.011498206846514591,14.294976720806817,13.455980132423976,100.0,99.99999999999955,100.0,13.875478426615397,13.875478426615397,0.0
2019-01-07,35.28436279296875,37.20750045776367,36.474998474121094,37.17499923706055,219111200,AAPL,0,-0.053753719064211225,38.6687679918084,32.44616311475898,28.07980387481578,-18.099508417199715,57.04527260546289,35.55746555328369,35.55746555328369,0.0
2019-01-07,318.82342529296875,330.69000244140625,323.3500061035156,330.5199890136719,4030300,BA,0,0.34853553688822103,328.7617742530445,297.93408756336174,58.0165100062416,93.82055592903123,46.727861304815626,313.3479309082031,313.3479309082031,0.0
2019-01-07,40.730796813964844,42.125526428222656,39.729305267333984,40.975341796875,37493322,GE,0,0.12238040009339102,41.56067176059014,35.52027230068916,100.0,133.33333333333334,100.0,38.54047203063965,38.54047203063965,0.0
2019-01-07,84.29087829589844,101.47000122070312,99.70999908447266,100.43000030517578,15430700,JPM,0,0.09901050537264666,86.01645081684762,80.06817824199027,72.96428813301424,86.0318956841753,100.0,83.04231452941895,83.04231452941895,0.0
